Year,State,District,Crop,Season,Area,Production
1998,BIHAR                         ,SIWAN,Sannhamp,Whole year,315,233
1998,BIHAR                         ,SIWAN,Sesamum,Kharif,122,64
1998,BIHAR                         ,SIWAN,Small millets,Kharif,1252,947
1998,BIHAR                         ,SIWAN,Sugarcane,Whole year,6491,337710
1998,BIHAR                         ,SIWAN,Sunflower,Kharif,36,28
1998,BIHAR                         ,SIWAN,Sweet potato,Whole year,210,2270
1998,BIHAR                         ,SIWAN,Tobacco,Whole year,230,156
1998,BIHAR                         ,SIWAN,Turmeric,Whole year,69,92
1998,BIHAR                         ,SIWAN,Wheat,Rabi,99028,205354
1998,BIHAR                         ,SUPAUL,Arhar,Kharif,57,74
1998,BIHAR                         ,SUPAUL,Banana,Whole year,587,4379
1998,BIHAR                         ,SUPAUL,Barley,Rabi,125,145
1998,BIHAR                         ,SUPAUL,Coriander,Whole year,50,34
1998,BIHAR                         ,SUPAUL,Dry chillies,Whole year,80,75
1998,BIHAR                         ,SUPAUL,Dry ginger,Kharif,25,35
1998,BIHAR                         ,SUPAUL,Garlic,Whole year,86,128
1998,BIHAR                         ,SUPAUL,Gram,Rabi,3,3
1998,BIHAR                         ,SUPAUL,Jute,Kharif,14156,100901
1998,BIHAR                         ,SUPAUL,Linseed,Rabi,2093,1599
1998,BIHAR                         ,SUPAUL,Maize,Kharif,1575,1944
1998,BIHAR                         ,SUPAUL,Maize,Rabi,1151,2650
1998,BIHAR                         ,SUPAUL,Maize,Summer,5693,12136
1998,BIHAR                         ,SUPAUL,Mesta,Kharif,4634,35914
1998,BIHAR                         ,SUPAUL,Niger seed,Kharif,308,188
1998,BIHAR                         ,SUPAUL,Onion,Whole year,468,4184
1998,BIHAR                         ,SUPAUL,Other  Rabi pulses,Rabi,29764,22176
1998,BIHAR                         ,SUPAUL,Other Kharif pulses,Kharif,2264,1546
1998,BIHAR                         ,SUPAUL,Potato,Whole year,6073,52739
1998,BIHAR                         ,SUPAUL,Ragi,Whole year,2890,2147
1998,BIHAR                         ,SUPAUL,Rapeseed &Mustard,Rabi,3706,1857
1998,BIHAR                         ,SUPAUL,Rice,Summer,7277,12887
1998,BIHAR                         ,SUPAUL,Rice,Winter,82184,82916
1998,BIHAR                         ,SUPAUL,Sannhamp,Whole year,139,62
1998,BIHAR                         ,SUPAUL,Sesamum,Kharif,265,138
1998,BIHAR                         ,SUPAUL,Small millets,Kharif,32,30
1998,BIHAR                         ,SUPAUL,Sugarcane,Whole year,2,94
1998,BIHAR                         ,SUPAUL,Sunflower,Kharif,4985,4312
1998,BIHAR                         ,SUPAUL,Sweet potato,Whole year,741,7324
1998,BIHAR                         ,SUPAUL,Turmeric,Whole year,89,95
1998,BIHAR                         ,SUPAUL,Wheat,Rabi,49758,72277
1998,BIHAR                         ,VAISHALI,Arhar,Kharif,1361,2161
1998,BIHAR                         ,VAISHALI,Bajra,Kharif,17,10
1998,BIHAR                         ,VAISHALI,Banana,Whole year,2393,52287
1998,BIHAR                         ,VAISHALI,Barley,Rabi,374,536
1998,BIHAR                         ,VAISHALI,Castor seed,Kharif,9,7
1998,BIHAR                         ,VAISHALI,Coriander,Whole year,218,94
1998,BIHAR                         ,VAISHALI,Dry chillies,Whole year,80,117
1998,BIHAR                         ,VAISHALI,Garlic,Whole year,61,89
1998,BIHAR                         ,VAISHALI,Gram,Rabi,116,126
1998,BIHAR                         ,VAISHALI,Jute,Kharif,5,24
1998,BIHAR                         ,VAISHALI,Linseed,Rabi,167,93
1998,BIHAR                         ,VAISHALI,Maize,Kharif,17833,22215
1998,BIHAR                         ,VAISHALI,Maize,Rabi,6466,16275
1998,BIHAR                         ,VAISHALI,Maize,Summer,10312,19857
1998,BIHAR                         ,VAISHALI,Mesta,Kharif,613,4860
1998,BIHAR                         ,VAISHALI,Onion,Whole year,955,5845
1998,BIHAR                         ,VAISHALI,Other  Rabi pulses,Rabi,17381,10313
1998,BIHAR                         ,VAISHALI,Other Kharif pulses,Kharif,1229,830
1998,BIHAR                         ,VAISHALI,Potato,Whole year,7206,49267
1998,BIHAR                         ,VAISHALI,Ragi,Whole year,499,639
1998,BIHAR                         ,VAISHALI,Rapeseed &Mustard,Rabi,2191,1308
1998,BIHAR                         ,VAISHALI,Rice,Summer,517,960
1998,BIHAR                         ,VAISHALI,Rice,Winter,47253,49377
1998,BIHAR                         ,VAISHALI,Sesamum,Kharif,18,9
1998,BIHAR                         ,VAISHALI,Small millets,Kharif,398,179
1998,BIHAR                         ,VAISHALI,Sugarcane,Whole year,182,3665
1998,BIHAR                         ,VAISHALI,Sunflower,Kharif,7,9
1998,BIHAR                         ,VAISHALI,Sweet potato,Whole year,811,8767
1998,BIHAR                         ,VAISHALI,Tobacco,Whole year,7988,6095
1998,BIHAR                         ,VAISHALI,Turmeric,Whole year,74,72
1998,BIHAR                         ,VAISHALI,Wheat,Rabi,45231,114786
1998,CHANDIGARH                    ,CHANDIGARH,Arhar,Kharif,8,8
1998,CHANDIGARH                    ,CHANDIGARH,Gram,Rabi,4,4
1998,CHANDIGARH                    ,CHANDIGARH,Maize,Kharif,380,1330
1998,CHANDIGARH                    ,CHANDIGARH,Masoor,Rabi,2,3
1998,CHANDIGARH                    ,CHANDIGARH,Moong,Kharif,3,3
1998,CHANDIGARH                    ,CHANDIGARH,Onion,Whole year,18,450
1998,CHANDIGARH                    ,CHANDIGARH,Potato,Whole year,130,3250
1998,CHANDIGARH                    ,CHANDIGARH,Rapeseed &Mustard,Rabi,120,130
1998,CHANDIGARH                    ,CHANDIGARH,Rice,Kharif,120,360
1998,CHANDIGARH                    ,CHANDIGARH,Urad,Kharif,12,10
1998,CHANDIGARH                    ,CHANDIGARH,Wheat,Rabi,880,3960
1998,DELHI                         ,DELHI,Bajra,Kharif,2595,2091
1998,DELHI                         ,DELHI,Barley,Kharif,305,83
1998,DELHI                         ,DELHI,Cotton(lint),Kharif,1,1
1998,DELHI                         ,DELHI,Gram,Rabi,152,36
1998,DELHI                         ,DELHI,Jowar,Kharif,9052,4058
1998,DELHI                         ,DELHI,Maize,Kharif,165,132
1998,DELHI                         ,DELHI,Potato,Whole year,142,1048
1998,DELHI                         ,DELHI,Rice,Kharif,7303,10799
1998,DELHI                         ,DELHI,Sugarcane,Whole year,5,3
1998,DELHI                         ,DELHI,Wheat,Rabi,31037,107729
1998,GOA                           ,GOA NORTH,Groundnut,Kharif,305,347
1998,GOA                           ,GOA NORTH,Groundnut,Rabi,843,1697
1998,GOA                           ,GOA NORTH,Other  Rabi pulses,Rabi,6471,7365
1998,GOA                           ,GOA NORTH,Other Kharif pulses,Kharif,840,134
1998,GOA                           ,GOA NORTH,Ragi,Whole year,1400,1460
1998,GOA                           ,GOA NORTH,Rice,Kharif,25831,65302
1998,GOA                           ,GOA NORTH,Rice,Rabi,8337,25974
1998,GOA                           ,GOA SOUTH,Groundnut,Kharif,45,65
1998,GOA                           ,GOA SOUTH,Groundnut,Rabi,205,427
1998,GOA                           ,GOA SOUTH,Other  Rabi pulses,Rabi,2200,1855
1998,GOA                           ,GOA SOUTH,Other Kharif pulses,Kharif,360,190
1998,GOA                           ,GOA SOUTH,Ragi,Whole year,1100,1016
1998,GOA                           ,GOA SOUTH,Rice,Kharif,15169,38947
1998,GOA                           ,GOA SOUTH,Rice,Rabi,7102,20951
1998,GUJARAT                       ,AHMEDABAD,Arhar,Kharif,3300,3100
1998,GUJARAT                       ,AHMEDABAD,Bajra,Kharif,37300,43700
1998,GUJARAT                       ,AHMEDABAD,Bajra,Summer,11100,22600
1998,GUJARAT                       ,AHMEDABAD,Banana,Whole year,100,8000
1998,GUJARAT                       ,AHMEDABAD,Castor seed,Whole year,28500,65200
1998,GUJARAT                       ,AHMEDABAD,Cotton(lint),Kharif,178800,293100
1998,GUJARAT                       ,AHMEDABAD,Gram,Rabi,12300,6500
1998,GUJARAT                       ,AHMEDABAD,Groundnut,Kharif,700,900
1998,GUJARAT                       ,AHMEDABAD,Groundnut,Summer,400,600
1998,GUJARAT                       ,AHMEDABAD,Jowar,Kharif,58400,48200
1998,GUJARAT                       ,AHMEDABAD,Jowar,Rabi,2500,2000
1998,GUJARAT                       ,AHMEDABAD,Maize,Whole year,1300,2200
1998,GUJARAT                       ,AHMEDABAD,Moong,Kharif,2400,1300
1998,GUJARAT                       ,AHMEDABAD,Moth,Kharif,300,100
1998,GUJARAT                       ,AHMEDABAD,Onion,Whole year,200,6700
1998,GUJARAT                       ,AHMEDABAD,Other Cereals & Millets,Kharif,400,200
1998,GUJARAT                       ,AHMEDABAD,Potato,Whole year,3100,72300
1998,GUJARAT                       ,AHMEDABAD,Rapeseed &Mustard,Rabi,6300,6300
1998,GUJARAT                       ,AHMEDABAD,Rice,Kharif,52200,72600
1998,GUJARAT                       ,AHMEDABAD,Small millets,Kharif,400,200
1998,GUJARAT                       ,AHMEDABAD,Sugarcane,Whole year,600,41000
1998,GUJARAT                       ,AHMEDABAD,Tobacco,Whole year,500,900
1998,GUJARAT                       ,AHMEDABAD,Urad,Kharif,1300,900
1998,GUJARAT                       ,AHMEDABAD,Wheat,Rabi,91600,138900
1998,GUJARAT                       ,AMRELI,Arhar,Kharif,1300,1200
1998,GUJARAT                       ,AMRELI,Bajra,Kharif,48600,94700
1998,GUJARAT                       ,AMRELI,Bajra,Summer,300,800
1998,GUJARAT                       ,AMRELI,Castor seed,Whole year,1400,3800
1998,GUJARAT                       ,AMRELI,Cotton(lint),Kharif,90100,371900
1998,GUJARAT                       ,AMRELI,Dry chillies,Whole year,300,300
1998,GUJARAT                       ,AMRELI,Garlic,Whole year,1600,11400
1998,GUJARAT                       ,AMRELI,Gram,Rabi,3000,1700
1998,GUJARAT                       ,AMRELI,Groundnut,Kharif,275500,312800
1998,GUJARAT                       ,AMRELI,Groundnut,Summer,4200,6200
1998,GUJARAT                       ,AMRELI,Jowar,Kharif,20300,3400
1998,GUJARAT                       ,AMRELI,Jowar,Rabi,400,300
1998,GUJARAT                       ,AMRELI,Maize,Whole year,4000,6900
1998,GUJARAT                       ,AMRELI,Moong,Kharif,3000,1700
1998,GUJARAT                       ,AMRELI,Moth,Kharif,500,100
1998,GUJARAT                       ,AMRELI,Onion,Whole year,2600,76000
1998,GUJARAT                       ,AMRELI,Rapeseed &Mustard,Rabi,1400,1900
1998,GUJARAT                       ,AMRELI,Rice,Kharif,100,100
1998,GUJARAT                       ,AMRELI,Sugarcane,Whole year,5200,492000
1998,GUJARAT                       ,AMRELI,Urad,Kharif,2100,1400
1998,GUJARAT                       ,AMRELI,Wheat,Rabi,25600,74800
1998,GUJARAT                       ,BANAS KANTHA,Arhar,Kharif,5600,5300
1998,GUJARAT                       ,BANAS KANTHA,Bajra,Kharif,194700,51200
1998,GUJARAT                       ,BANAS KANTHA,Bajra,Summer,36300,88200
1998,GUJARAT                       ,BANAS KANTHA,Castor seed,Whole year,60900,109700
1998,GUJARAT                       ,BANAS KANTHA,Cotton(lint),Kharif,23900,36600
1998,GUJARAT                       ,BANAS KANTHA,Dry chillies,Whole year,1600,2200
1998,GUJARAT                       ,BANAS KANTHA,Garlic,Whole year,100,300
1998,GUJARAT                       ,BANAS KANTHA,Gram,Rabi,700,500
1998,GUJARAT                       ,BANAS KANTHA,Groundnut,Kharif,1800,2300
1998,GUJARAT                       ,BANAS KANTHA,Groundnut,Summer,1200,2000
1998,GUJARAT                       ,BANAS KANTHA,Jowar,Kharif,7600,1400
1998,GUJARAT                       ,BANAS KANTHA,Maize,Whole year,6800,13000
1998,GUJARAT                       ,BANAS KANTHA,Moong,Kharif,26300,6000
1998,GUJARAT                       ,BANAS KANTHA,Moth,Kharif,7800,2700
1998,GUJARAT                       ,BANAS KANTHA,Onion,Whole year,100,2400
1998,GUJARAT                       ,BANAS KANTHA,Other Cereals & Millets,Kharif,500,200
1998,GUJARAT                       ,BANAS KANTHA,Potato,Whole year,7800,220700
1998,GUJARAT                       ,BANAS KANTHA,Rapeseed &Mustard,Rabi,164300,226400
1998,GUJARAT                       ,BANAS KANTHA,Small millets,Kharif,500,200
1998,GUJARAT                       ,BANAS KANTHA,Sugarcane,Whole year,100,5000
1998,GUJARAT                       ,BANAS KANTHA,Tobacco,Whole year,3600,8700
1998,GUJARAT                       ,BANAS KANTHA,Urad,Kharif,2000,1200
1998,GUJARAT                       ,BANAS KANTHA,Wheat,Rabi,42900,113300
1998,GUJARAT                       ,BHAVNAGAR,Arhar,Kharif,2000,1900
1998,GUJARAT                       ,BHAVNAGAR,Bajra,Kharif,100100,180200
1998,GUJARAT                       ,BHAVNAGAR,Banana,Whole year,300,21600
1998,GUJARAT                       ,BHAVNAGAR,Castor seed,Whole year,900,2400
1998,GUJARAT                       ,BHAVNAGAR,Cotton(lint),Kharif,195600,416200
1998,GUJARAT                       ,BHAVNAGAR,Dry chillies,Whole year,200,100
1998,GUJARAT                       ,BHAVNAGAR,Garlic,Whole year,800,5600
1998,GUJARAT                       ,BHAVNAGAR,Gram,Rabi,6200,4200
1998,GUJARAT                       ,BHAVNAGAR,Groundnut,Kharif,151300,173600
1998,GUJARAT                       ,BHAVNAGAR,Groundnut,Summer,13400,18800
1998,GUJARAT                       ,BHAVNAGAR,Jowar,Kharif,12300,10100
1998,GUJARAT                       ,BHAVNAGAR,Maize,Whole year,5000,8500
1998,GUJARAT                       ,BHAVNAGAR,Moong,Kharif,5800,4200
1998,GUJARAT                       ,BHAVNAGAR,Moth,Kharif,2400,700
1998,GUJARAT                       ,BHAVNAGAR,Onion,Whole year,25100,573400
1998,GUJARAT                       ,BHAVNAGAR,Rapeseed &Mustard,Rabi,1200,1700
1998,GUJARAT                       ,BHAVNAGAR,Sugarcane,Whole year,100,10000
1998,GUJARAT                       ,BHAVNAGAR,Urad,Kharif,3300,2200
1998,GUJARAT                       ,BHAVNAGAR,Wheat,Rabi,25400,56800
1998,GUJARAT                       ,BROACH,Arhar,Kharif,92800,58600
1998,GUJARAT                       ,BROACH,Bajra,Kharif,3500,3500
1998,GUJARAT                       ,BROACH,Bajra,Summer,500,1100
1998,GUJARAT                       ,BROACH,Banana,Whole year,4000,244600
1998,GUJARAT                       ,BROACH,Castor seed,Whole year,1100,2900
1998,GUJARAT                       ,BROACH,Cotton(lint),Kharif,140900,285700
1998,GUJARAT                       ,BROACH,Dry chillies,Whole year,600,500
1998,GUJARAT                       ,BROACH,Gram,Rabi,3300,1700
1998,GUJARAT                       ,BROACH,Groundnut,Kharif,1900,2500
1998,GUJARAT                       ,BROACH,Groundnut,Summer,3300,3100
1998,GUJARAT                       ,BROACH,Jowar,Kharif,16700,25100
1998,GUJARAT                       ,BROACH,Jowar,Rabi,28900,23700
1998,GUJARAT                       ,BROACH,Maize,Whole year,4100,7100
1998,GUJARAT                       ,BROACH,Moong,Kharif,2300,1700
1998,GUJARAT                       ,BROACH,Moth,Kharif,600,200
1998,GUJARAT                       ,BROACH,Onion,Whole year,100,2600
1998,GUJARAT                       ,BROACH,Other  Rabi pulses,Rabi,300,200
1998,GUJARAT                       ,BROACH,Other Cereals & Millets,Kharif,100,
1998,GUJARAT                       ,BROACH,Rapeseed &Mustard,Rabi,200,300
1998,GUJARAT                       ,BROACH,Rice,Kharif,21100,25200
1998,GUJARAT                       ,BROACH,Sugarcane,Whole year,22000,1123000
1998,GUJARAT                       ,BROACH,Tobacco,Whole year,100,100
1998,GUJARAT                       ,BROACH,Urad,Kharif,5600,4000
1998,GUJARAT                       ,BROACH,Wheat,Rabi,22800,19500
1998,GUJARAT                       ,DANGS,Arhar,Kharif,4100,3900
1998,GUJARAT                       ,DANGS,Dry chillies,Whole year,100,
1998,GUJARAT                       ,DANGS,Gram,Rabi,800,500
1998,GUJARAT                       ,DANGS,Groundnut,Kharif,4600,6000
1998,GUJARAT                       ,DANGS,Groundnut,Summer,300,400
1998,GUJARAT                       ,DANGS,Jowar,Kharif,5500,9500
1998,GUJARAT                       ,DANGS,Maize,Whole year,500,900
1998,GUJARAT                       ,DANGS,Onion,Whole year,100,2200
1998,GUJARAT                       ,DANGS,Other Cereals & Millets,Kharif,5500,2100
1998,GUJARAT                       ,DANGS,Ragi,Whole year,10400,11800
1998,GUJARAT                       ,DANGS,Rice,Kharif,12300,13500
1998,GUJARAT                       ,DANGS,Small millets,Kharif,5500,2100
1998,GUJARAT                       ,DANGS,Urad,Kharif,4000,2500
1998,GUJARAT                       ,DANGS,Wheat,Rabi,200,500
1998,GUJARAT                       ,GANDHINAGAR,Arhar,Kharif,200,200
1998,GUJARAT                       ,GANDHINAGAR,Bajra,Kharif,3700,1900
1998,GUJARAT                       ,GANDHINAGAR,Bajra,Summer,5900,17200
1998,GUJARAT                       ,GANDHINAGAR,Castor seed,Whole year,10800,25900
